Timestamp,Date,Time,Trade ID,Side,Market,Outcome,Condition ID,Token ID,Size,Price,USDC Value,Fees,Balance After,Strategy,Status
2026-01-05T02:34:07.597Z,1/5/2026,2:34:07 AM,paper_1767580447597_t4rmtz0b6,BUY,"Bitcoin Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x7fdaf49f9fdeb527c926946b1592577ee4fb72842bf9c45f3a2fc988595e9a0e,23498462542849259020852885923775337768638467943574848273091473879525027543925,1.2200,0.1148,0.14,0.0001,9928.30,inventory-rebalancing,filled
2026-01-05T02:34:29.726Z,1/5/2026,2:34:29 AM,paper_1767580469726_it9f8zssn,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Up,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,68168663692917449268925891108253661401216340162351999274280913113954106597523,0.6500,0.7757,0.50,0.0005,9927.80,inventory-rebalancing,filled
2026-01-05T02:34:29.791Z,1/5/2026,2:34:29 AM,paper_1767580469791_lhd7dl2ms,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,71823931170700444709088478548468875501219635688972311506878241162275032847436,2.2200,0.2248,0.50,0.0005,9927.30,inventory-rebalancing,filled
2026-01-05T02:34:30.821Z,1/5/2026,2:34:30 AM,paper_1767580470821_rjk32aig8,BUY,"Ethereum Up or Down - January 4, 9PM ET",Up,0x085714fe0918768b82daf0b6406936b6dd588cacbc0d4fa191c22a31250a0933,89945299164921070848702525354064175905885817080358522146871998869712006423916,1.3200,0.2004,0.26,0.0003,9927.04,inventory-rebalancing,filled
2026-01-05T02:34:31.850Z,1/5/2026,2:34:31 AM,paper_1767580471850_icb5qmjxd,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Up,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,68168663692917449268925891108253661401216340162351999274280913113954106597523,1.2400,0.7635,0.95,0.0009,9926.09,inventory-rebalancing,filled
2026-01-05T02:34:31.876Z,1/5/2026,2:34:31 AM,paper_1767580471876_nx9dczqoz,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,71823931170700444709088478548468875501219635688972311506878241162275032847436,2.4500,0.2353,0.58,0.0006,9925.51,inventory-rebalancing,filled
2026-01-05T02:34:33.916Z,1/5/2026,2:34:33 AM,paper_1767580473916_hlgyrqtp2,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Up,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,68168663692917449268925891108253661401216340162351999274280913113954106597523,1.6700,0.7264,1.21,0.0012,9924.30,inventory-rebalancing,filled
2026-01-05T02:34:33.944Z,1/5/2026,2:34:33 AM,paper_1767580473944_wgh02bhto,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,71823931170700444709088478548468875501219635688972311506878241162275032847436,3.4900,0.2752,0.96,0.0010,9923.33,inventory-rebalancing,filled
2026-01-05T02:34:33.980Z,1/5/2026,2:34:33 AM,paper_1767580473980_ya73lhdyk,BUY,"Bitcoin Up or Down - January 4, 9PM ET",Up,0xde651ee58e3b350fe98e07d01d1085ba2dc99bd5996d34d22bda769879e386f9,87089378614306032185948111739534508997914687443763739751331108021641316895417,3.2800,0.3048,1.00,0.0010,9922.33,inventory-rebalancing,filled
2026-01-05T02:34:34.002Z,1/5/2026,2:34:34 AM,paper_1767580474002_x9rsvhg4v,BUY,"Bitcoin Up or Down - January 4, 9PM ET",Down,0xde651ee58e3b350fe98e07d01d1085ba2dc99bd5996d34d22bda769879e386f9,48501693105251778235357458992052092736727419259290296022479299668415668246078,4.4800,0.6943,3.11,0.0031,9919.22,inventory-rebalancing,filled
2026-01-05T02:34:36.035Z,1/5/2026,2:34:36 AM,paper_1767580476035_cf8suva5z,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Up,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,68168663692917449268925891108253661401216340162351999274280913113954106597523,2.4200,0.7248,1.75,0.0018,9917.46,inventory-rebalancing,filled
2026-01-05T02:34:36.139Z,1/5/2026,2:34:36 AM,paper_1767580476139_dx6hg3gbm,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,71823931170700444709088478548468875501219635688972311506878241162275032847436,3.4900,0.2749,0.96,0.0010,9916.50,inventory-rebalancing,filled
2026-01-05T02:34:37.167Z,1/5/2026,2:34:37 AM,paper_1767580477167_o8hr31c88,BUY,"Ethereum Up or Down - January 4, 9PM ET",Up,0x085714fe0918768b82daf0b6406936b6dd588cacbc0d4fa191c22a31250a0933,89945299164921070848702525354064175905885817080358522146871998869712006423916,1.2000,0.1897,0.23,0.0002,9916.28,inventory-rebalancing,filled
2026-01-05T02:34:38.260Z,1/5/2026,2:34:38 AM,paper_1767580478260_bxriz62e0,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Up,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,68168663692917449268925891108253661401216340162351999274280913113954106597523,2.5700,0.7260,1.87,0.0019,9914.41,inventory-rebalancing,filled
2026-01-05T02:34:38.329Z,1/5/2026,2:34:38 AM,paper_1767580478329_ek7omycrb,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,71823931170700444709088478548468875501219635688972311506878241162275032847436,3.4900,0.2750,0.96,0.0010,9913.45,inventory-rebalancing,filled
2026-01-05T02:34:40.363Z,1/5/2026,2:34:40 AM,paper_1767580480363_98lehreiz,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Up,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,68168663692917449268925891108253661401216340162351999274280913113954106597523,2.6100,0.7236,1.89,0.0019,9911.56,inventory-rebalancing,filled
2026-01-05T02:34:40.388Z,1/5/2026,2:34:40 AM,paper_1767580480388_p6urd1vkc,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,71823931170700444709088478548468875501219635688972311506878241162275032847436,3.4900,0.2746,0.96,0.0010,9910.60,inventory-rebalancing,filled
2026-01-05T02:34:42.425Z,1/5/2026,2:34:42 AM,paper_1767580482425_kqnfenxh6,BUY,"Bitcoin Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x7fdaf49f9fdeb527c926946b1592577ee4fb72842bf9c45f3a2fc988595e9a0e,23498462542849259020852885923775337768638467943574848273091473879525027543925,1.2900,0.1348,0.17,0.0002,9910.42,inventory-rebalancing,filled
2026-01-05T02:34:44.498Z,1/5/2026,2:34:44 AM,paper_1767580484498_ajd6vy9jl,BUY,"Bitcoin Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x7fdaf49f9fdeb527c926946b1592577ee4fb72842bf9c45f3a2fc988595e9a0e,23498462542849259020852885923775337768638467943574848273091473879525027543925,1.2900,0.1348,0.17,0.0002,9910.25,inventory-rebalancing,filled
2026-01-05T02:35:01.597Z,1/5/2026,2:35:01 AM,paper_1767580501597_am0e7q7r6,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Up,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,68168663692917449268925891108253661401216340162351999274280913113954106597523,1.8900,0.8343,1.58,0.0016,9908.67,inventory-rebalancing,filled
2026-01-05T02:35:01.671Z,1/5/2026,2:35:01 AM,paper_1767580501671_bxrwh8pwh,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,71823931170700444709088478548468875501219635688972311506878241162275032847436,1.4100,0.1649,0.23,0.0002,9908.44,inventory-rebalancing,filled
2026-01-05T02:35:03.703Z,1/5/2026,2:35:03 AM,paper_1767580503703_1dhwyblg4,BUY,"Bitcoin Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x7fdaf49f9fdeb527c926946b1592577ee4fb72842bf9c45f3a2fc988595e9a0e,23498462542849259020852885923775337768638467943574848273091473879525027543925,1.1900,0.1052,0.13,0.0001,9908.31,inventory-rebalancing,filled
2026-01-05T02:35:03.735Z,1/5/2026,2:35:03 AM,paper_1767580503735_zf084vju7,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Up,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,68168663692917449268925891108253661401216340162351999274280913113954106597523,1.1900,0.8646,1.03,0.0010,9907.28,inventory-rebalancing,filled
2026-01-05T02:35:03.760Z,1/5/2026,2:35:03 AM,paper_1767580503760_9tv818uxk,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,71823931170700444709088478548468875501219635688972311506878241162275032847436,1.2900,0.1350,0.17,0.0002,9907.11,inventory-rebalancing,filled
2026-01-05T02:35:05.789Z,1/5/2026,2:35:05 AM,paper_1767580505789_seepgo906,BUY,"Bitcoin Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x7fdaf49f9fdeb527c926946b1592577ee4fb72842bf9c45f3a2fc988595e9a0e,23498462542849259020852885923775337768638467943574848273091473879525027543925,1.1700,0.0998,0.12,0.0001,9906.99,inventory-rebalancing,filled
2026-01-05T02:35:07.821Z,1/5/2026,2:35:07 AM,paper_1767580507821_8vzfx3f3u,BUY,"Ethereum Up or Down - January 4, 9PM ET",Up,0x085714fe0918768b82daf0b6406936b6dd588cacbc0d4fa191c22a31250a0933,89945299164921070848702525354064175905885817080358522146871998869712006423916,2.5600,0.2700,0.69,0.0007,9906.30,inventory-rebalancing,filled
2026-01-05T02:35:08.849Z,1/5/2026,2:35:08 AM,paper_1767580508849_fc7alt5pj,BUY,"Bitcoin Up or Down - January 4, 9PM ET",Up,0xde651ee58e3b350fe98e07d01d1085ba2dc99bd5996d34d22bda769879e386f9,87089378614306032185948111739534508997914687443763739751331108021641316895417,12.0200,0.4192,5.04,0.0050,9901.26,inventory-rebalancing,filled
2026-01-05T02:35:08.882Z,1/5/2026,2:35:08 AM,paper_1767580508882_bqfr4qfq7,BUY,"Bitcoin Up or Down - January 4, 9PM ET",Down,0xde651ee58e3b350fe98e07d01d1085ba2dc99bd5996d34d22bda769879e386f9,48501693105251778235357458992052092736727419259290296022479299668415668246078,3.6600,0.5810,2.13,0.0021,9899.13,inventory-rebalancing,filled
2026-01-05T02:35:29.996Z,1/5/2026,2:35:29 AM,paper_1767580529996_auc6r6upc,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Up,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,68168663692917449268925891108253661401216340162351999274280913113954106597523,0.8900,0.8700,0.77,0.0008,9898.35,inventory-rebalancing,filled
2026-01-05T02:35:30.102Z,1/5/2026,2:35:30 AM,paper_1767580530102_6xd0aqfy8,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,71823931170700444709088478548468875501219635688972311506878241162275032847436,1.2700,0.1301,0.17,0.0002,9898.19,inventory-rebalancing,filled
